Refresh,2021-04-28 01:41:03,TableStudents,Done refresh list
add,2021-04-28 01:41:03,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 01:41:03,TableSpecialization,Add ROMANA in list
add,2021-04-28 01:41:03,TableSpecialization,Add ISTORIE in list
add,2021-04-28 01:41:03,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 01:41:03,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-28 01:41:03,TableCourseType,Done refresh list
Refresh,2021-04-28 01:41:03,TableStudents,Done refresh list
Refresh,2021-04-28 01:41:03,TableNotes,Done refresh list
SaveChanges,2021-04-28 01:41:11,TableSchoolClass,Done save ScoolClass List 
SaveChanges,2021-04-28 01:41:13,TableSchoolClass,Done save ScoolClass List 
SaveChanges,2021-04-28 01:41:18,TableSchoolClass,Done save ScoolClass List 
SaveChanges,2021-04-28 01:41:22,TableStudents,Done save Student List 
SaveChanges,2021-04-28 01:41:24,TableStudents,Done save Student List 
SaveChanges,2021-04-28 01:41:31,TableStudents,Done save Student List 
SaveChanges,2021-04-28 01:41:34,TableStudents,Done save Student List 
SaveChanges,2021-04-28 01:41:35,TableStudents,Done save Student List 
SaveChanges,2021-04-28 01:41:37,TableStudents,Done save Student List 
SaveChanges,2021-04-28 01:41:38,TableStudents,Done save Student List 
add,2021-04-28 01:43:21,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 01:43:21,TableSpecialization,Add FILO in list
add,2021-04-28 01:43:21,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-28 01:43:21,TableSpecialization,Done
Refresh,2021-04-28 01:43:21,TableSchoolClass,Done refresh list
Refresh,2021-04-28 01:43:21,TableStudents,Done refresh list
add,2021-04-28 01:43:21,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 01:43:21,TableSpecialization,Add ROMANA in list
add,2021-04-28 01:43:21,TableSpecialization,Add ISTORIE in list
add,2021-04-28 01:43:21,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 01:43:21,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-28 01:43:21,TableCourseType,Done refresh list
Refresh,2021-04-28 01:43:21,TableStudents,Done refresh list
Refresh,2021-04-28 01:43:21,TableNotes,Done refresh list
SaveChanges,2021-04-28 01:43:39,TableSchoolClass,Done save ScoolClass List 
add,2021-04-28 01:45:30,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 01:45:30,TableSpecialization,Add FILO in list
add,2021-04-28 01:45:30,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-28 01:45:30,TableSpecialization,Done
Refresh,2021-04-28 01:45:30,TableSchoolClass,Done refresh list
Refresh,2021-04-28 01:45:30,TableStudents,Done refresh list
add,2021-04-28 01:45:30,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 01:45:30,TableSpecialization,Add ROMANA in list
add,2021-04-28 01:45:30,TableSpecialization,Add ISTORIE in list
add,2021-04-28 01:45:30,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 01:45:30,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-28 01:45:30,TableCourseType,Done refresh list
Refresh,2021-04-28 01:45:30,TableStudents,Done refresh list
Refresh,2021-04-28 01:45:30,TableNotes,Done refresh list
add,2021-04-28 01:49:00,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 01:49:00,TableSpecialization,Add FILO in list
add,2021-04-28 01:49:00,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-28 01:49:00,TableSpecialization,Done
Refresh,2021-04-28 01:49:00,TableSchoolClass,Done refresh list
Refresh,2021-04-28 01:49:00,TableStudents,Done refresh list
add,2021-04-28 01:49:00,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 01:49:00,TableSpecialization,Add ROMANA in list
add,2021-04-28 01:49:00,TableSpecialization,Add ISTORIE in list
add,2021-04-28 01:49:00,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 01:49:00,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-28 01:49:00,TableCourseType,Done refresh list
Refresh,2021-04-28 01:49:00,TableStudents,Done refresh list
Refresh,2021-04-28 01:49:00,TableNotes,Done refresh list
add,2021-04-28 09:17:15,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:17:15,TableSpecialization,Add FILO in list
add,2021-04-28 09:17:15,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-28 09:17:15,TableSpecialization,Done
Refresh,2021-04-28 09:17:15,TableSchoolClass,Done refresh list
Refresh,2021-04-28 09:17:15,TableStudents,Done refresh list
add,2021-04-28 09:17:15,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 09:17:15,TableSpecialization,Add ROMANA in list
add,2021-04-28 09:17:15,TableSpecialization,Add ISTORIE in list
add,2021-04-28 09:17:15,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 09:17:15,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-28 09:17:15,TableCourseType,Done refresh list
Refresh,2021-04-28 09:17:15,TableStudents,Done refresh list
Refresh,2021-04-28 09:17:15,TableNotes,Done refresh list
add,2021-04-28 09:26:07,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:26:07,TableSpecialization,Add FILO in list
add,2021-04-28 09:26:07,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-28 09:26:07,TableSpecialization,Done
Refresh,2021-04-28 09:26:07,TableSchoolClass,Done refresh list
Refresh,2021-04-28 09:26:07,TableStudents,Done refresh list
add,2021-04-28 09:26:07,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 09:26:07,TableSpecialization,Add ROMANA in list
add,2021-04-28 09:26:07,TableSpecialization,Add ISTORIE in list
add,2021-04-28 09:26:07,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 09:26:07,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-28 09:26:07,TableCourseType,Done refresh list
Refresh,2021-04-28 09:26:07,TableStudents,Done refresh list
Refresh,2021-04-28 09:26:07,TableNotes,Done refresh list
add,2021-04-28 09:36:46,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:36:46,TableSpecialization,Add FILO in list
add,2021-04-28 09:36:46,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-28 09:36:46,TableSpecialization,Done
Refresh,2021-04-28 09:36:46,TableSchoolClass,Done refresh list
Refresh,2021-04-28 09:36:46,TableStudents,Done refresh list
add,2021-04-28 09:36:46,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 09:36:46,TableSpecialization,Add ROMANA in list
add,2021-04-28 09:36:46,TableSpecialization,Add ISTORIE in list
add,2021-04-28 09:36:46,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 09:36:46,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-28 09:36:46,TableCourseType,Done refresh list
Refresh,2021-04-28 09:36:46,TableStudents,Done refresh list
Refresh,2021-04-28 09:36:46,TableNotes,Done refresh list
SaveChanges,2021-04-28 09:36:53,TableSchoolClass,Done save ScoolClass List 
add,2021-04-28 09:38:07,TableSpecialization,Add INTENSIV ENGLEZA in list
SaveChanges,2021-04-28 09:38:07,TableSpecialization,Done save Specialization List 
add,2021-04-28 09:38:31,TableSpecialization,Add SIMPLU in list
SaveChanges,2021-04-28 09:38:31,TableSpecialization,Done save Specialization List 
remove,2021-04-28 09:38:36,TableSpecialization,Remove STINTE SOCIALA from list
SaveChanges,2021-04-28 09:38:36,TableSpecialization,Done save Specialization List 
remove,2021-04-28 09:38:40,TableSpecialization,Remove FILO from list
SaveChanges,2021-04-28 09:38:40,TableSpecialization,Done save Specialization List 
SaveChanges,2021-04-28 09:38:52,TableSchoolClass,Done save ScoolClass List 
SaveChanges,2021-04-28 09:39:16,TableSchoolClass,Done save ScoolClass List 
SaveChanges,2021-04-28 09:39:27,TableSchoolClass,Done save ScoolClass List 
SaveChanges,2021-04-28 09:39:45,TableSchoolClass,Done save ScoolClass List 
SaveChanges,2021-04-28 09:39:57,TableSchoolClass,Done save ScoolClass List 
SaveChanges,2021-04-28 09:41:26,TableStudents,Done save Student List 
add,2021-04-28 09:42:34,TableSpecialization,Add INFORMATICA SI TIC in list
SaveChanges,2021-04-28 09:42:34,TableCourseType,Done save TableCourseType List 
SaveChanges,2021-04-28 09:43:00,TableStudents,Done save Student List 
add,2021-04-28 09:46:15,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:46:15,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 09:46:15,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 09:46:15,TableSpecialization,Done
Refresh,2021-04-28 09:46:15,TableSchoolClass,Done refresh list
add,2021-04-28 09:46:43,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:46:43,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 09:46:43,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 09:46:43,TableSpecialization,Done
Refresh,2021-04-28 09:46:43,TableSchoolClass,Done refresh list
add,2021-04-28 09:49:06,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:49:06,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 09:49:06,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 09:49:06,TableSpecialization,Done
Refresh,2021-04-28 09:49:06,TableSchoolClass,Done refresh list
add,2021-04-28 09:49:37,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:49:37,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 09:49:37,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 09:49:37,TableSpecialization,Done
Refresh,2021-04-28 09:49:37,TableSchoolClass,Done refresh list
add,2021-04-28 09:52:35,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:52:35,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 09:52:35,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 09:52:35,TableSpecialization,Done
Refresh,2021-04-28 09:52:35,TableSchoolClass,Done refresh list
add,2021-04-28 09:53:34,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:53:34,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 09:53:34,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 09:53:34,TableSpecialization,Done
Refresh,2021-04-28 09:53:34,TableSchoolClass,Done refresh list
add,2021-04-28 09:55:45,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:55:45,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 09:55:45,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 09:55:45,TableSpecialization,Done
Refresh,2021-04-28 09:55:45,TableSchoolClass,Done refresh list
Refresh,2021-04-28 09:55:45,TableStudents,Exception: DataTables\Student.csv (The system cannot find the file specified)
add,2021-04-28 09:55:45,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 09:55:45,TableSpecialization,Add ROMANA in list
add,2021-04-28 09:55:45,TableSpecialization,Add ISTORIE in list
add,2021-04-28 09:55:45,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 09:55:45,TableSpecialization,Add SOCIOLOGIE in list
add,2021-04-28 09:55:45,TableSpecialization,Add INFORMATICA SI TIC in list
Refresh,2021-04-28 09:55:45,TableCourseType,Done refresh list
add,2021-04-28 09:56:43,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:56:43,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 09:56:43,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 09:56:43,TableSpecialization,Done
Refresh,2021-04-28 09:56:43,TableSchoolClass,Done refresh list
add,2021-04-28 09:57:14,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:57:14,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 09:57:14,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 09:57:14,TableSpecialization,Done
Refresh,2021-04-28 09:57:14,TableSchoolClass,Done refresh list
add,2021-04-28 09:59:27,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 09:59:27,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 09:59:27,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 09:59:27,TableSpecialization,Done
Refresh,2021-04-28 09:59:27,TableSchoolClass,Done refresh list
add,2021-04-28 10:00:51,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 10:00:51,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 10:00:51,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 10:00:51,TableSpecialization,Done
Refresh,2021-04-28 10:00:51,TableSchoolClass,Done refresh list
add,2021-04-28 10:03:14,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 10:03:14,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 10:03:14,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 10:03:14,TableSpecialization,Done
Refresh,2021-04-28 10:03:14,TableSchoolClass,Done refresh list
Refresh,2021-04-28 10:03:14,TableStudents,Done refresh list
add,2021-04-28 10:03:14,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 10:03:14,TableSpecialization,Add ROMANA in list
add,2021-04-28 10:03:14,TableSpecialization,Add ISTORIE in list
add,2021-04-28 10:03:14,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 10:03:14,TableSpecialization,Add SOCIOLOGIE in list
add,2021-04-28 10:03:14,TableSpecialization,Add INFORMATICA SI TIC in list
Refresh,2021-04-28 10:03:14,TableCourseType,Done refresh list
add,2021-04-28 10:05:36,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 10:05:36,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 10:05:36,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 10:05:36,TableSpecialization,Done
Refresh,2021-04-28 10:05:36,TableSchoolClass,Done refresh list
Refresh,2021-04-28 10:05:36,TableStudents,Done refresh list
add,2021-04-28 10:05:36,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 10:05:36,TableSpecialization,Add ROMANA in list
add,2021-04-28 10:05:36,TableSpecialization,Add ISTORIE in list
add,2021-04-28 10:05:36,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 10:05:36,TableSpecialization,Add SOCIOLOGIE in list
add,2021-04-28 10:05:36,TableSpecialization,Add INFORMATICA SI TIC in list
Refresh,2021-04-28 10:05:36,TableCourseType,Done refresh list
Refresh,2021-04-28 10:05:36,TableStudents,Done refresh list
Refresh,2021-04-28 10:05:36,TableNotes,Done refresh list
SaveChanges,2021-04-28 10:05:43,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:05:43,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:05:43,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:05:43,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:05:43,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:07:09,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:07:12,TableNotes,Done save Note List 
add,2021-04-28 10:10:08,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 10:10:08,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 10:10:08,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 10:10:08,TableSpecialization,Done
Refresh,2021-04-28 10:10:08,TableSchoolClass,Done refresh list
Refresh,2021-04-28 10:10:08,TableStudents,Done refresh list
add,2021-04-28 10:10:08,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 10:10:08,TableSpecialization,Add ROMANA in list
add,2021-04-28 10:10:08,TableSpecialization,Add ISTORIE in list
add,2021-04-28 10:10:08,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 10:10:08,TableSpecialization,Add SOCIOLOGIE in list
add,2021-04-28 10:10:08,TableSpecialization,Add INFORMATICA SI TIC in list
Refresh,2021-04-28 10:10:08,TableCourseType,Done refresh list
Refresh,2021-04-28 10:10:08,TableStudents,Done refresh list
Refresh,2021-04-28 10:10:08,TableNotes,Done refresh list
SaveChanges,2021-04-28 10:12:14,TableStudents,Done save Student List 
SaveChanges,2021-04-28 10:12:59,TableStudents,Done save Student List 
SaveChanges,2021-04-28 10:13:30,TableStudents,Done save Student List 
SaveChanges,2021-04-28 10:14:47,TableStudents,Done save Student List 
SaveChanges,2021-04-28 10:15:37,TableStudents,Done save Student List 
SaveChanges,2021-04-28 10:16:49,TableStudents,Done save Student List 
SaveChanges,2021-04-28 10:18:31,TableStudents,Done save Student List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:14,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:20,TableNotes,Done save Note List 
SaveChanges,2021-04-28 10:19:25,TableNotes,Done save Note List 
add,2021-04-28 10:24:49,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 10:24:49,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 10:24:49,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 10:24:49,TableSpecialization,Done
Refresh,2021-04-28 10:24:49,TableSchoolClass,Done refresh list
Refresh,2021-04-28 10:24:49,TableStudents,Done refresh list
add,2021-04-28 10:24:49,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 10:24:49,TableSpecialization,Add ROMANA in list
add,2021-04-28 10:24:49,TableSpecialization,Add ISTORIE in list
add,2021-04-28 10:24:49,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 10:24:49,TableSpecialization,Add SOCIOLOGIE in list
add,2021-04-28 10:24:49,TableSpecialization,Add INFORMATICA SI TIC in list
Refresh,2021-04-28 10:24:49,TableCourseType,Done refresh list
Refresh,2021-04-28 10:24:49,TableStudents,Done refresh list
Refresh,2021-04-28 10:24:49,TableNotes,Done refresh list
add,2021-04-28 10:27:15,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 10:27:15,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 10:27:15,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 10:27:15,TableSpecialization,Done
Refresh,2021-04-28 10:27:15,TableSchoolClass,Done refresh list
Refresh,2021-04-28 10:27:15,TableStudents,Done refresh list
add,2021-04-28 10:27:15,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 10:27:15,TableSpecialization,Add ROMANA in list
add,2021-04-28 10:27:15,TableSpecialization,Add ISTORIE in list
add,2021-04-28 10:27:15,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 10:27:15,TableSpecialization,Add SOCIOLOGIE in list
add,2021-04-28 10:27:15,TableSpecialization,Add INFORMATICA SI TIC in list
Refresh,2021-04-28 10:27:15,TableCourseType,Done refresh list
Refresh,2021-04-28 10:27:15,TableStudents,Done refresh list
Refresh,2021-04-28 10:27:15,TableNotes,Done refresh list
add,2021-04-28 10:47:29,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 10:47:29,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 10:47:29,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 10:47:29,TableSpecialization,Done
Refresh,2021-04-28 10:47:29,TableSchoolClass,Done refresh list
Refresh,2021-04-28 10:47:29,TableStudents,Done refresh list
add,2021-04-28 10:47:29,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 10:47:29,TableSpecialization,Add ROMANA in list
add,2021-04-28 10:47:29,TableSpecialization,Add ISTORIE in list
add,2021-04-28 10:47:29,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 10:47:29,TableSpecialization,Add SOCIOLOGIE in list
add,2021-04-28 10:47:29,TableSpecialization,Add INFORMATICA SI TIC in list
Refresh,2021-04-28 10:47:29,TableCourseType,Done refresh list
Refresh,2021-04-28 10:47:29,TableStudents,Done refresh list
Refresh,2021-04-28 10:47:29,TableNotes,Done refresh list
add,2021-04-28 10:50:20,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 10:50:20,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 10:50:20,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 10:50:20,TableSpecialization,Done
Refresh,2021-04-28 10:50:20,TableSchoolClass,Done refresh list
Refresh,2021-04-28 10:50:20,TableStudents,Done refresh list
add,2021-04-28 10:50:20,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 10:50:20,TableSpecialization,Add ROMANA in list
add,2021-04-28 10:50:20,TableSpecialization,Add ISTORIE in list
add,2021-04-28 10:50:20,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 10:50:20,TableSpecialization,Add SOCIOLOGIE in list
add,2021-04-28 10:50:20,TableSpecialization,Add INFORMATICA SI TIC in list
Refresh,2021-04-28 10:50:20,TableCourseType,Done refresh list
Refresh,2021-04-28 10:50:20,TableStudents,Done refresh list
Refresh,2021-04-28 10:50:20,TableNotes,Done refresh list
add,2021-04-28 10:59:19,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 10:59:19,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 10:59:19,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 10:59:19,TableSpecialization,Done
Refresh,2021-04-28 10:59:19,TableSchoolClass,Done refresh list
Refresh,2021-04-28 10:59:19,TableStudents,Done refresh list
