add,2021-04-25 00:10:49,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 00:10:49,TableSpecialization,Add ROMANA in list
add,2021-04-25 00:10:49,TableSpecialization,Add ISTORIE in list
add,2021-04-25 00:10:49,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 00:10:49,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 00:10:49,TableCourseType,Done refresh list
Refresh,2021-04-25 00:10:49,TableStudents,Done refresh list
Refresh,2021-04-25 00:10:49,TableNotes,Done refresh list
SaveChanges,2021-04-25 00:10:58,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:10:59,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:11:00,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:11:01,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:11:04,TableNotes,Done save Note List 
add,2021-04-25 00:11:22,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 00:11:22,TableSpecialization,Add FILO in list
add,2021-04-25 00:11:22,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 00:11:22,TableSpecialization,Done
Refresh,2021-04-25 00:11:22,TableSchoolClass,Done refresh list
Refresh,2021-04-25 00:11:22,TableStudents,Done refresh list
add,2021-04-25 00:11:22,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 00:11:22,TableSpecialization,Add ROMANA in list
add,2021-04-25 00:11:22,TableSpecialization,Add ISTORIE in list
add,2021-04-25 00:11:22,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 00:11:22,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 00:11:22,TableCourseType,Done refresh list
Refresh,2021-04-25 00:11:22,TableStudents,Done refresh list
Refresh,2021-04-25 00:11:22,TableNotes,Done refresh list
SaveChanges,2021-04-25 00:11:26,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:11:26,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:11:28,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:11:29,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:11:30,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:11:32,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:11:34,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:11:35,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:11:39,TableNotes,Done save Note List 
add,2021-04-25 00:12:44,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 00:12:44,TableSpecialization,Add FILO in list
add,2021-04-25 00:12:44,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 00:12:44,TableSpecialization,Done
Refresh,2021-04-25 00:12:44,TableSchoolClass,Done refresh list
Refresh,2021-04-25 00:12:44,TableStudents,Done refresh list
add,2021-04-25 00:12:44,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 00:12:44,TableSpecialization,Add ROMANA in list
add,2021-04-25 00:12:44,TableSpecialization,Add ISTORIE in list
add,2021-04-25 00:12:44,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 00:12:44,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 00:12:44,TableCourseType,Done refresh list
Refresh,2021-04-25 00:12:44,TableStudents,Done refresh list
Refresh,2021-04-25 00:12:44,TableNotes,Done refresh list
SaveChanges,2021-04-25 00:12:48,TableNotes,Done save Note List 
add,2021-04-25 00:17:58,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 00:17:58,TableSpecialization,Add FILO in list
add,2021-04-25 00:17:58,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 00:17:58,TableSpecialization,Done
Refresh,2021-04-25 00:17:58,TableSchoolClass,Done refresh list
Refresh,2021-04-25 00:17:58,TableStudents,Done refresh list
add,2021-04-25 00:17:58,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 00:17:58,TableSpecialization,Add ROMANA in list
add,2021-04-25 00:17:58,TableSpecialization,Add ISTORIE in list
add,2021-04-25 00:17:58,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 00:17:58,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 00:17:58,TableCourseType,Done refresh list
Refresh,2021-04-25 00:17:58,TableStudents,Done refresh list
Refresh,2021-04-25 00:17:58,TableNotes,Done refresh list
SaveChanges,2021-04-25 00:18:03,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:18:06,TableNotes,Done save Note List 
add,2021-04-25 00:18:29,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 00:18:29,TableSpecialization,Add FILO in list
add,2021-04-25 00:18:29,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 00:18:29,TableSpecialization,Done
Refresh,2021-04-25 00:18:29,TableSchoolClass,Done refresh list
Refresh,2021-04-25 00:18:29,TableStudents,Done refresh list
add,2021-04-25 00:18:29,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 00:18:29,TableSpecialization,Add ROMANA in list
add,2021-04-25 00:18:29,TableSpecialization,Add ISTORIE in list
add,2021-04-25 00:18:29,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 00:18:29,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 00:18:29,TableCourseType,Done refresh list
Refresh,2021-04-25 00:18:29,TableStudents,Done refresh list
Refresh,2021-04-25 00:18:29,TableNotes,Done refresh list
SaveChanges,2021-04-25 00:18:33,TableNotes,Done save Note List 
add,2021-04-25 00:19:13,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 00:19:13,TableSpecialization,Add FILO in list
add,2021-04-25 00:19:13,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 00:19:13,TableSpecialization,Done
Refresh,2021-04-25 00:19:13,TableSchoolClass,Done refresh list
Refresh,2021-04-25 00:19:13,TableStudents,Done refresh list
add,2021-04-25 00:19:13,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 00:19:13,TableSpecialization,Add ROMANA in list
add,2021-04-25 00:19:13,TableSpecialization,Add ISTORIE in list
add,2021-04-25 00:19:13,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 00:19:13,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 00:19:13,TableCourseType,Done refresh list
Refresh,2021-04-25 00:19:13,TableStudents,Done refresh list
Refresh,2021-04-25 00:19:13,TableNotes,Done refresh list
SaveChanges,2021-04-25 00:19:18,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:19:21,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:19:30,TableNotes,Done save Note List 
add,2021-04-25 00:19:49,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 00:19:49,TableSpecialization,Add FILO in list
add,2021-04-25 00:19:49,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 00:19:49,TableSpecialization,Done
Refresh,2021-04-25 00:19:49,TableSchoolClass,Done refresh list
Refresh,2021-04-25 00:19:49,TableStudents,Done refresh list
add,2021-04-25 00:19:49,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 00:19:49,TableSpecialization,Add ROMANA in list
add,2021-04-25 00:19:49,TableSpecialization,Add ISTORIE in list
add,2021-04-25 00:19:49,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 00:19:49,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 00:19:49,TableCourseType,Done refresh list
Refresh,2021-04-25 00:19:49,TableStudents,Done refresh list
Refresh,2021-04-25 00:19:49,TableNotes,Done refresh list
SaveChanges,2021-04-25 00:19:58,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:20:01,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:20:04,TableNotes,Done save Note List 
SaveChanges,2021-04-25 00:20:05,TableNotes,Done save Note List 
add,2021-04-25 10:33:09,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 10:33:09,TableSpecialization,Add FILO in list
add,2021-04-25 10:33:09,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 10:33:09,TableSpecialization,Done
Refresh,2021-04-25 10:33:09,TableSchoolClass,Done refresh list
Refresh,2021-04-25 10:33:09,TableStudents,Done refresh list
add,2021-04-25 10:33:09,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 10:33:09,TableSpecialization,Add ROMANA in list
add,2021-04-25 10:33:09,TableSpecialization,Add ISTORIE in list
add,2021-04-25 10:33:09,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 10:33:09,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 10:33:09,TableCourseType,Done refresh list
Refresh,2021-04-25 10:33:09,TableStudents,Done refresh list
Refresh,2021-04-25 10:33:09,TableNotes,Done refresh list
add,2021-04-25 10:33:23,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 10:33:23,TableSpecialization,Add FILO in list
add,2021-04-25 10:33:23,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 10:33:23,TableSpecialization,Done
Refresh,2021-04-25 10:33:24,TableSchoolClass,Done refresh list
Refresh,2021-04-25 10:33:24,TableStudents,Done refresh list
add,2021-04-25 10:33:24,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 10:33:24,TableSpecialization,Add ROMANA in list
add,2021-04-25 10:33:24,TableSpecialization,Add ISTORIE in list
add,2021-04-25 10:33:24,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 10:33:24,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 10:33:24,TableCourseType,Done refresh list
Refresh,2021-04-25 10:33:24,TableStudents,Done refresh list
Refresh,2021-04-25 10:33:24,TableNotes,Done refresh list
add,2021-04-25 10:33:40,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 10:33:40,TableSpecialization,Add FILO in list
add,2021-04-25 10:33:40,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 10:33:40,TableSpecialization,Done
Refresh,2021-04-25 10:33:40,TableSchoolClass,Done refresh list
Refresh,2021-04-25 10:33:40,TableStudents,Done refresh list
add,2021-04-25 10:33:40,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 10:33:40,TableSpecialization,Add ROMANA in list
add,2021-04-25 10:33:40,TableSpecialization,Add ISTORIE in list
add,2021-04-25 10:33:40,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 10:33:40,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 10:33:40,TableCourseType,Done refresh list
Refresh,2021-04-25 10:33:40,TableStudents,Done refresh list
Refresh,2021-04-25 10:33:40,TableNotes,Done refresh list
add,2021-04-25 10:34:24,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 10:34:24,TableSpecialization,Add FILO in list
add,2021-04-25 10:34:24,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 10:34:24,TableSpecialization,Done
Refresh,2021-04-25 10:34:24,TableSchoolClass,Done refresh list
Refresh,2021-04-25 10:34:24,TableStudents,Done refresh list
add,2021-04-25 10:34:24,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 10:34:24,TableSpecialization,Add ROMANA in list
add,2021-04-25 10:34:24,TableSpecialization,Add ISTORIE in list
add,2021-04-25 10:34:24,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 10:34:24,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 10:34:24,TableCourseType,Done refresh list
Refresh,2021-04-25 10:34:24,TableStudents,Done refresh list
Refresh,2021-04-25 10:34:24,TableNotes,Done refresh list
add,2021-04-25 10:35:34,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 10:35:34,TableSpecialization,Add FILO in list
add,2021-04-25 10:35:34,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 10:35:34,TableSpecialization,Done
Refresh,2021-04-25 10:35:34,TableSchoolClass,Done refresh list
Refresh,2021-04-25 10:35:34,TableStudents,Done refresh list
add,2021-04-25 10:35:34,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 10:35:34,TableSpecialization,Add ROMANA in list
add,2021-04-25 10:35:34,TableSpecialization,Add ISTORIE in list
add,2021-04-25 10:35:34,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 10:35:34,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 10:35:34,TableCourseType,Done refresh list
Refresh,2021-04-25 10:35:34,TableStudents,Done refresh list
Refresh,2021-04-25 10:35:34,TableNotes,Done refresh list
add,2021-04-25 10:36:08,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 10:36:08,TableSpecialization,Add FILO in list
add,2021-04-25 10:36:08,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 10:36:08,TableSpecialization,Done
Refresh,2021-04-25 10:36:08,TableSchoolClass,Done refresh list
Refresh,2021-04-25 10:36:08,TableStudents,Done refresh list
add,2021-04-25 10:36:08,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 10:36:08,TableSpecialization,Add ROMANA in list
add,2021-04-25 10:36:08,TableSpecialization,Add ISTORIE in list
add,2021-04-25 10:36:08,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 10:36:08,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 10:36:08,TableCourseType,Done refresh list
Refresh,2021-04-25 10:36:08,TableStudents,Done refresh list
Refresh,2021-04-25 10:36:08,TableNotes,Done refresh list
add,2021-04-25 10:36:28,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-25 10:36:28,TableSpecialization,Add FILO in list
add,2021-04-25 10:36:28,TableSpecialization,Add STINTE SOCIALA in list
Refresh,2021-04-25 10:36:28,TableSpecialization,Done
Refresh,2021-04-25 10:36:28,TableSchoolClass,Done refresh list
Refresh,2021-04-25 10:36:28,TableStudents,Done refresh list
add,2021-04-25 10:36:28,TableSpecialization,Add MATEMATICA in list
add,2021-04-25 10:36:28,TableSpecialization,Add ROMANA in list
add,2021-04-25 10:36:28,TableSpecialization,Add ISTORIE in list
add,2021-04-25 10:36:28,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-25 10:36:28,TableSpecialization,Add SOCIOLOGIE in list
Refresh,2021-04-25 10:36:28,TableCourseType,Done refresh list
Refresh,2021-04-25 10:36:28,TableStudents,Done refresh list
Refresh,2021-04-25 10:36:28,TableNotes,Done refresh list
